"row_id","movie_name","rating","votes","meta_score","genre0","genre1","genre2","genre3","pr_rating","year","duration","cast0","cast1","cast2","cast3","cast4","director","number_rating","weekly_rank","weekly_hours_viewed","runtime","weekly_views","cumulative_weeks_in_top_10"
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",4,"8590000",NULL,NULL,11
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",4,"10330000",NULL,NULL,10
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",4,"10330000",NULL,NULL,10
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",5,"11300000",NULL,NULL,9
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",5,"11300000",NULL,NULL,9
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",4,"12290000",NULL,NULL,8
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",4,"12290000",NULL,NULL,8
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",3,"15550000",NULL,NULL,7
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",3,"15550000",NULL,NULL,7
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",3,"24990000",NULL,NULL,6
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",3,"24990000",NULL,NULL,6
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",3,"23580000",NULL,NULL,5
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",3,"23580000",NULL,NULL,5
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",4,"18940000",NULL,NULL,4
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",4,"18940000",NULL,NULL,4
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",5,"15020000",NULL,NULL,3
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",5,"15020000",NULL,NULL,3
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",9,"12960000",NULL,NULL,2
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",9,"12960000",NULL,NULL,2
1099,"Little Women","7.3","62000","87","Drama, Family, Romance","Drama"," Family"," Romance","PG",1994,"1h 55m","Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes","Susan Sarandon"," Winona Ryder"," Kirsten Dunst"," Claire Danes","Gillian Armstrong","2",7,"9970000",NULL,NULL,1
209,"Little Women","7.8","234000","91","Drama, Romance","Drama"," Romance",NULL,"PG",2019,"2h 15m","Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen","Saoirse Ronan"," Emma Watson"," Florence Pugh"," Eliza Scanlen","Greta Gerwig","2",7,"9970000",NULL,NULL,1
641,"Locked In","5.1","6900",NULL,NULL,NULL,NULL,NULL,"TV-MA",2023,"1h 36m",NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"8200000","1.6167","5100000",3
641,"Locked In","5.1","6900",NULL,NULL,NULL,NULL,NULL,"TV-MA",2023,"1h 36m",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,"21400000","1.6167","13200000",2
641,"Locked In","5.1","6900",NULL,NULL,NULL,NULL,NULL,"TV-MA",2023,"1h 36m",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"28800000","1.6167","17800000",1
993,"Lone Survivor","7.5","303000","60","Action, Biography, Drama","Action"," Biography"," Drama","R",2013,"2h 1m","Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster","Mark Wahlberg"," Taylor Kitsch"," Emile Hirsch"," Ben Foster","Peter Berg","4",9,"5500000","2.0167","2700000",2
993,"Lone Survivor","7.5","303000","60","Action, Biography, Drama","Action"," Biography"," Drama","R",2013,"2h 1m","Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster","Mark Wahlberg"," Taylor Kitsch"," Emile Hirsch"," Ben Foster","Peter Berg","4",6,"8000000","2.0167","4000000",1
1554,"Long Shot","6.8","119000","67","Comedy, Romance","Comedy"," Romance",NULL,"R",2019,"2h 5m","Charlize Theron, Seth Rogen, June Diane Raphael, O'Shea Jackson Jr.","Charlize Theron"," Seth Rogen"," June Diane Raphael"," O'Shea Jackson Jr.","Jonathan Levine","4",5,"8800000","2.0833","4200000",1
837,"Love Again","5.9","11000","32","Comedy, Drama, Romance","Comedy"," Drama"," Romance","PG-13",2023,"1h 44m","Priyanka Chopra Jonas, Sam Heughan, Céline Dion, Sofia Barclay","Priyanka Chopra Jonas"," Sam Heughan"," Céline Dion"," Sofia Barclay","Jim Strouse","3",7,"6600000","1.7333","3800000",2
837,"Love Again","5.9","11000","32","Comedy, Drama, Romance","Comedy"," Drama"," Romance","PG-13",2023,"1h 44m","Priyanka Chopra Jonas, Sam Heughan, Céline Dion, Sofia Barclay","Priyanka Chopra Jonas"," Sam Heughan"," Céline Dion"," Sofia Barclay","Jim Strouse","3",8,"5100000","1.7333","2900000",1
683,"Love at First Sight","6.8","27000","55","Drama, Romance","Drama"," Romance",NULL,"PG-13",2023,"1h 31m","Haley Lu Richardson, Ben Hardy, Rob Delaney, Katrina Nare","Haley Lu Richardson"," Ben Hardy"," Rob Delaney"," Katrina Nare","Vanessa Caswill","3",6,"11400000","1.5167","7500000",3
683,"Love at First Sight","6.8","27000","55","Drama, Romance","Drama"," Romance",NULL,"PG-13",2023,"1h 31m","Haley Lu Richardson, Ben Hardy, Rob Delaney, Katrina Nare","Haley Lu Richardson"," Ben Hardy"," Rob Delaney"," Katrina Nare","Vanessa Caswill","3",1,"23000000","1.5167","15200000",2
683,"Love at First Sight","6.8","27000","55","Drama, Romance","Drama"," Romance",NULL,"PG-13",2023,"1h 31m","Haley Lu Richardson, Ben Hardy, Rob Delaney, Katrina Nare","Haley Lu Richardson"," Ben Hardy"," Rob Delaney"," Katrina Nare","Vanessa Caswill","3",1,"21400000","1.5167","14100000",1
303,"Love Hard","6.3","60000","42","Comedy, Romance","Comedy"," Romance",NULL,"TV-MA",2021,"1h 44m","Nina Dobrev, Jimmy O. Yang, Darren Barnet, James Saito","Nina Dobrev"," Jimmy O. Yang"," Darren Barnet"," James Saito","Hernán Jiménez",NULL,10,"7240000",NULL,NULL,5
303,"Love Hard","6.3","60000","42","Comedy, Romance","Comedy"," Romance",NULL,"TV-MA",2021,"1h 44m","Nina Dobrev, Jimmy O. Yang, Darren Barnet, James Saito","Nina Dobrev"," Jimmy O. Yang"," Darren Barnet"," James Saito","Hernán Jiménez",NULL,10,"9780000",NULL,NULL,4
303,"Love Hard","6.3","60000","42","Comedy, Romance","Comedy"," Romance",NULL,"TV-MA",2021,"1h 44m","Nina Dobrev, Jimmy O. Yang, Darren Barnet, James Saito","Nina Dobrev"," Jimmy O. Yang"," Darren Barnet"," James Saito","Hernán Jiménez",NULL,3,"21240000",NULL,NULL,3
303,"Love Hard","6.3","60000","42","Comedy, Romance","Comedy"," Romance",NULL,"TV-MA",2021,"1h 44m","Nina Dobrev, Jimmy O. Yang, Darren Barnet, James Saito","Nina Dobrev"," Jimmy O. Yang"," Darren Barnet"," James Saito","Hernán Jiménez",NULL,2,"58560000",NULL,NULL,2
303,"Love Hard","6.3","60000","42","Comedy, Romance","Comedy"," Romance",NULL,"TV-MA",2021,"1h 44m","Nina Dobrev, Jimmy O. Yang, Darren Barnet, James Saito","Nina Dobrev"," Jimmy O. Yang"," Darren Barnet"," James Saito","Hernán Jiménez",NULL,3,"40530000",NULL,NULL,1
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 9m","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",9,"7530000",NULL,NULL,5
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 9m","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",3,"12700000",NULL,NULL,4
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 9m","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",1,"24700000",NULL,NULL,3
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 9m","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",1,"69540000",NULL,NULL,2
1244,"Luther: The Fallen Sun","6.4","61000","53","Crime, Drama, Mystery","Crime"," Drama"," Mystery","R",2023,"2h 9m","Idris Elba, Cynthia Erivo, Andy Serkis, Dermot Crowley","Idris Elba"," Cynthia Erivo"," Andy Serkis"," Dermot Crowley","Jamie Payne","4",1,"65920000",NULL,NULL,1
1500,"Ma","5.6","59000","53","Horror, Mystery, Thriller","Horror"," Mystery"," Thriller","R",2019,"1h 39m","Octavia Spencer, Diana Silvers, Juliette Lewis, McKaley Miller","Octavia Spencer"," Diana Silvers"," Juliette Lewis"," McKaley Miller","Tate Taylor","4",6,"5800000","1.65","3500000",1
1436,"Madagascar","6.9","429000","57","Animation, Adventure, Comedy","Animation"," Adventure"," Comedy","PG",2005,"1h 26m","Chris Rock, Ben Stiller, David Schwimmer, Jada Pinkett Smith","Chris Rock"," Ben Stiller"," David Schwimmer"," Jada Pinkett Smith","Eric DarnellTom McGrath","2",9,"4800000","1.4333","3300000",1
1370,"Mafia Mamma","5.4","8600","42","Action, Comedy, Crime","Action"," Comedy"," Crime","R",2023,"1h 41m","Toni Collette, Monica Bellucci, Sophia Nomvete, Alessandro Bressanello","Toni Collette"," Monica Bellucci"," Sophia Nomvete"," Alessandro Bressanello","Catherine Hardwicke","4",9,"4700000","1.6833","2800000",1
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2h 26m","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",7,"9400000","2.4333","3900000",4
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2h 26m","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",9,"4960000",NULL,NULL,3
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2h 26m","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",4,"12590000",NULL,NULL,2
822,"Man on Fire","7.7","383000","47","Action, Crime, Drama","Action"," Crime"," Drama","R",2004,"2h 26m","Denzel Washington, Christopher Walken, Dakota Fanning, Radha Mitchell","Denzel Washington"," Christopher Walken"," Dakota Fanning"," Radha Mitchell","Tony Scott","4",3,"16160000",NULL,NULL,1
556,"Matilda","7","170000","72","Comedy, Family, Fantasy","Comedy"," Family"," Fantasy","PG",1996,"1h 42m","Danny DeVito, Rhea Perlman, Mara Wilson, Embeth Davidtz","Danny DeVito"," Rhea Perlman"," Mara Wilson"," Embeth Davidtz","Danny DeVito","2",8,"6910000",NULL,NULL,2
556,"Matilda","7","170000","72","Comedy, Family, Fantasy","Comedy"," Family"," Fantasy","PG",1996,"1h 42m","Danny DeVito, Rhea Perlman, Mara Wilson, Embeth Davidtz","Danny DeVito"," Rhea Perlman"," Mara Wilson"," Embeth Davidtz","Danny DeVito","2",10,"7420000",NULL,NULL,1
179,"Mean Girls","7.1","418000","66","Comedy","Comedy",NULL,NULL,"PG-13",2004,"1h 37m","Lindsay Lohan, Jonathan Bennett, Rachel McAdams, Tina Fey","Lindsay Lohan"," Jonathan Bennett"," Rachel McAdams"," Tina Fey","Mark Waters","3",5,"6300000","1.6167","3900000",3
179,"Mean Girls","7.1","418000","66","Comedy","Comedy",NULL,NULL,"PG-13",2004,"1h 37m","Lindsay Lohan, Jonathan Bennett, Rachel McAdams, Tina Fey","Lindsay Lohan"," Jonathan Bennett"," Rachel McAdams"," Tina Fey","Mark Waters","3",6,"7300000","1.6167","4500000",2
179,"Mean Girls","7.1","418000","66","Comedy","Comedy",NULL,NULL,"PG-13",2004,"1h 37m","Lindsay Lohan, Jonathan Bennett, Rachel McAdams, Tina Fey","Lindsay Lohan"," Jonathan Bennett"," Rachel McAdams"," Tina Fey","Mark Waters","3",9,"8110000",NULL,NULL,1
1376,"Men in Black 3","6.8","382000","58","Action, Adventure, Comedy","Action"," Adventure"," Comedy","PG-13",2012,"1h 46m","Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement","Will Smith"," Tommy Lee Jones"," Josh Brolin"," Jemaine Clement","Barry Sonnenfeld","3",9,"8680000",NULL,NULL,1
1907,"Missing","7.1","54000","66","Drama, Mystery, Thriller","Drama"," Mystery"," Thriller","PG-13",2023,"1h 51m","Tim Griffin, Ava Zaria Lee, Nia Long, Kimberly Cheng","Tim Griffin"," Ava Zaria Lee"," Nia Long"," Kimberly Cheng","Nicholas D. JohnsonWill Merrick","3",3,"8080000",NULL,NULL,3
1907,"Missing","7.1","54000","66","Drama, Mystery, Thriller","Drama"," Mystery"," Thriller","PG-13",2023,"1h 51m","Tim Griffin, Ava Zaria Lee, Nia Long, Kimberly Cheng","Tim Griffin"," Ava Zaria Lee"," Nia Long"," Kimberly Cheng","Nicholas D. JohnsonWill Merrick","3",3,"15930000",NULL,NULL,2
1907,"Missing","7.1","54000","66","Drama, Mystery, Thriller","Drama"," Mystery"," Thriller","PG-13",2023,"1h 51m","Tim Griffin, Ava Zaria Lee, Nia Long, Kimberly Cheng","Tim Griffin"," Ava Zaria Lee"," Nia Long"," Kimberly Cheng","Nicholas D. JohnsonWill Merrick","3",6,"5220000",NULL,NULL,1
568,"Mission: Impossible - Fallout","7.7","370000","86","Action, Adventure, Thriller","Action"," Adventure"," Thriller","PG-13",2018,"2h 27m","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","Tom Cruise"," Henry Cavill"," Ving Rhames"," Simon Pegg","Christopher McQuarrie","3",8,"6360000",NULL,NULL,2
568,"Mission: Impossible - Fallout","7.7","370000","86","Action, Adventure, Thriller","Action"," Adventure"," Thriller","PG-13",2018,"2h 27m","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","Tom Cruise"," Henry Cavill"," Ving Rhames"," Simon Pegg","Christopher McQuarrie","3",6,"5940000",NULL,NULL,1
1248,"Mission: Impossible - Ghost Protocol","7.4","522000","73","Action, Adventure, Thriller","Action"," Adventure"," Thriller","PG-13",2011,"2h 12m","Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton","Tom Cruise"," Jeremy Renner"," Simon Pegg"," Paula Patton","Brad Bird","3",7,"6550000",NULL,NULL,1
1129,"Morbius","5.2","145000","35","Action, Adventure, Horror","Action"," Adventure"," Horror","PG-13",2022,"1h 44m","Jared Leto, Matt Smith, Adria Arjona, Jared Harris","Jared Leto"," Matt Smith"," Adria Arjona"," Jared Harris","Daniel Espinosa","3",5,"7530000",NULL,NULL,2
1129,"Morbius","5.2","145000","35","Action, Adventure, Horror","Action"," Adventure"," Horror","PG-13",2022,"1h 44m","Jared Leto, Matt Smith, Adria Arjona, Jared Harris","Jared Leto"," Matt Smith"," Adria Arjona"," Jared Harris","Daniel Espinosa","3",5,"12200000",NULL,NULL,1
396,"Mr. & Mrs. Smith","6.5","528000","55","Action, Comedy, Crime","Action"," Comedy"," Crime","PG-13",2005,"2h","Brad Pitt, Angelina Jolie, Adam Brody, Vince Vaughn","Brad Pitt"," Angelina Jolie"," Adam Brody"," Vince Vaughn","Doug Liman","3",9,"7180000",NULL,NULL,1
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1h 41m","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",9,"5900000","1.7167","3400000",4
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1h 41m","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",5,"8000000","1.7167","4700000",3
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1h 41m","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",3,"11500000","1.7167","6700000",2
738,"Nimona","7.6","36000","75","Animation, Action, Adventure","Animation"," Action"," Adventure","PG",2023,"1h 41m","Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy","Chloë Grace Moretz"," Riz Ahmed"," Eugene Lee Yang"," Frances Conroy","Nick BrunoTroy Quane","2",9,"5500000","1.7167","3200000",1
54,"No Hard Feelings","6.4","118000","59","Comedy, Romance","Comedy"," Romance",NULL,"R",2023,"1h 43m","Jennifer Lawrence, Andrew Barth Feldman, Laura Benanti, Matthew Broderick","Jennifer Lawrence"," Andrew Barth Feldman"," Laura Benanti"," Matthew Broderick","Gene Stupnitsky","4",3,"22700000","1.7333","13100000",2
54,"No Hard Feelings","6.4","118000","59","Comedy, Romance","Comedy"," Romance",NULL,"R",2023,"1h 43m","Jennifer Lawrence, Andrew Barth Feldman, Laura Benanti, Matthew Broderick","Jennifer Lawrence"," Andrew Barth Feldman"," Laura Benanti"," Matthew Broderick","Gene Stupnitsky","4",7,"6600000","1.7333","3800000",1
357,"Nobody","7.4","312000","64","Action, Crime, Drama","Action"," Crime"," Drama","R",2021,"1h 32m","Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd","Bob Odenkirk"," Aleksey Serebryakov"," Connie Nielsen"," Christopher Lloyd","Ilya Naishuller","4",6,"10600000","1.5333","6900000",1
1151,"Oblivion","7","547000","54","Action, Adventure, Sci-Fi","Action"," Adventure"," Sci-Fi","PG-13",2013,"2h 4m","Tom Cruise, Morgan Freeman, Andrea Riseborough, Olga Kurylenko","Tom Cruise"," Morgan Freeman"," Andrea Riseborough"," Olga Kurylenko","Joseph Kosinski","3",9,"5860000",NULL,NULL,1
428,"Old","5.8","154000","55","Drama, Horror, Mystery","Drama"," Horror"," Mystery","PG-13",2021,"1h 48m","Gael García Bernal, Vicky Krieps, Rufus Sewell, Alex Wolff","Gael García Bernal"," Vicky Krieps"," Rufus Sewell"," Alex Wolff","M. Night Shyamalan","3",7,"10000000","1.8","5600000",1
198,"Old Dads","6.2","34000","42","Comedy","Comedy",NULL,NULL,"R",2023,"1h 44m","Bill Burr, Bobby Cannavale, Bokeem Woodbine, Katie Aselton","Bill Burr"," Bobby Cannavale"," Bokeem Woodbine"," Katie Aselton","Bill Burr","4",5,"8700000","1.7333","5000000",3
198,"Old Dads","6.2","34000","42","Comedy","Comedy",NULL,NULL,"R",2023,"1h 44m","Bill Burr, Bobby Cannavale, Bokeem Woodbine, Katie Aselton","Bill Burr"," Bobby Cannavale"," Bokeem Woodbine"," Katie Aselton","Bill Burr","4",1,"28200000","1.7333","16300000",2
198,"Old Dads","6.2","34000","42","Comedy","Comedy",NULL,NULL,"R",2023,"1h 44m","Bill Burr, Bobby Cannavale, Bokeem Woodbine, Katie Aselton","Bill Burr"," Bobby Cannavale"," Bokeem Woodbine"," Katie Aselton","Bill Burr","4",1,"23100000","1.7333","13300000",1
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2h 3m","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",9,"5500000","2.0833","2600000",4
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2h 3m","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",6,"10600000","2.0833","5100000",3
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2h 3m","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",2,"31700000","2.0833","15200000",2
194,"Pain Hustlers","6.5","32000","44","Crime, Drama","Crime"," Drama",NULL,"R",2023,"2h 3m","Emily Blunt, Chris Evans, Catherine O'Hara, Chloe Coleman","Emily Blunt"," Chris Evans"," Catherine O'Hara"," Chloe Coleman","David Yates","4",2,"29300000","2.0833","14100000",1
1285,"Perfume: The Story of a Murderer","7.5","263000","56","Crime, Drama, Fantasy","Crime"," Drama"," Fantasy","R",2006,"2h 27m","Ben Whishaw, Dustin Hoffman, Alan Rickman, Francesc Albiol","Ben Whishaw"," Dustin Hoffman"," Alan Rickman"," Francesc Albiol","Tom Tykwer","4",7,"4450000",NULL,NULL,1
857,"Pitch Perfect","7.1","326000","66","Comedy, Music, Romance","Comedy"," Music"," Romance","PG-13",2012,"1h 52m","Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp","Anna Kendrick"," Brittany Snow"," Rebel Wilson"," Anna Camp","Jason Moore","3",9,"4580000",NULL,NULL,2
857,"Pitch Perfect","7.1","326000","66","Comedy, Music, Romance","Comedy"," Music"," Romance","PG-13",2012,"1h 52m","Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp","Anna Kendrick"," Brittany Snow"," Rebel Wilson"," Anna Camp","Jason Moore","3",2,"11440000",NULL,NULL,1
1509,"Predators","6.4","241000","51","Action, Adventure, Fantasy","Action"," Adventure"," Fantasy","R",2010,"1h 47m","Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga","Adrien Brody"," Laurence Fishburne"," Topher Grace"," Alice Braga","Nimród Antal","4",10,"6500000","3.75","1700000",2
1509,"Predators","6.4","241000","51","Action, Adventure, Fantasy","Action"," Adventure"," Fantasy","R",2010,"1h 47m","Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga","Adrien Brody"," Laurence Fishburne"," Topher Grace"," Alice Braga","Nimród Antal","4",7,"10800000","3.75","2900000",1
569,"Prey","7.1","219000","71","Action, Adventure, Drama","Action"," Adventure"," Drama","R",2022,"1h 40m","Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","Amber Midthunder"," Dakota Beavers"," Dane DiLiegro"," Stormee Kipp","Dan Trachtenberg","4",4,"2330000",NULL,NULL,3
569,"Prey","7.1","219000","71","Action, Adventure, Drama","Action"," Adventure"," Drama","R",2022,"1h 40m","Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","Amber Midthunder"," Dakota Beavers"," Dane DiLiegro"," Stormee Kipp","Dan Trachtenberg","4",2,"14270000",NULL,NULL,2
569,"Prey","7.1","219000","71","Action, Adventure, Drama","Action"," Adventure"," Drama","R",2022,"1h 40m","Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","Amber Midthunder"," Dakota Beavers"," Dane DiLiegro"," Stormee Kipp","Dan Trachtenberg","4",1,"13440000",NULL,NULL,1
